débírìe	1
àìmọ̀ọ́mọ̀dá	1
nítootọ́	1
ìwàmímọ́	1
or	1
maá	1
háṣénáyà	1
ṣekeli	1
hóbátà	1
náhísíhónì	1
ásìría	1
ṣáráímì	1
áṣọ̀	1
àrékekè	1
jowu	1
fíníhásì	1
itẹ́	1
ímọ̀	1
dìdùn	1
ṣáàmù	1
èyíkeyi	1
béérà	1
dẹ́rúbà	1
lojojúmọ́	1
bétí-ráfà	1
sílóò	1
páúlúsì	1
sékaráyà	1
ìyara	1
kín-ín-ní	1
sérádì	1
fétísílẹ̀	1
ìwàpẹ̀lẹ́	1
tipàsẹ	1
ẹ̀kẹwàá	1
nófà	1
dànìn	1
èétiṣe	1
fọwọ	1
ọlọ́la	1
èlísábétì	1
tidé	1
lẹ́rìí	1
ṣekánáyà	1
kan-án	1
néráyà	1
ẹlẹ́mí	1
ámínádàbù	1
sọdá	1
ronúpìwàdá	1
iparí	1
hámúélì	1
sáájúu	1
aláìsàń	1
hanani	1
gbékọ́	1
áríkà	1
móhánáimù	1
ìsúdudu	1
ògboyà	1
oókan-àyàa	1
sàfẹrí	1
yíyapa	1
tẹ́ḿpì	1
ẹnìkọọkan	1
fínní-fínní	1
isríẹ́lì	1
kẹ́rìndínlógún	1
sígónótì	1
oni-tótòtó	1
dábàá	1
origun	1
ósémù	1
táhásì	1
òjìlénírinwó	1
ọ̀kọ̀-irin	1
ánatótì	1
gàárí	1
olúkúlùku	1
tígílátì-pílínésérì	1
ọ̀pá-ẹran	1
màluu	1
ìgbaànì	1
kádíméì	1
pedegé	1
gérísómù	1
kámélì	1
dáwa	1
húráyà	1
kìnínní	1
yán	1
èkejìí	1
mimọ́	1
méjìléláadọ́ta	1
ìròlẹ́	1
áṣíbúkù	1
ísírẹ́lì—	1
aláìnánì	1
iré-ìje	1
jóíáríbù	1
nìpaṣẹ̀	1
ìbìlù	1
òrùngbẹ́	1
kansoso	1
ásípátà	1
gbàù-gbàù	1
íttaì	1
jáyé	1
kọ́ọ	1
símíránì	1
lápa	1
àsálá	1
lákísi	1
olútọ́jú	1
iṣù	1
sunkùn	1
àrùndínlọ́gọ́rin	1
ìfìdíkalẹ̀	1
máṣéyà	1
gélílótì	1
alájọbí	1
bámótì	1
párà	1
sákárì	1
kábàámọ̀	1
ìfẹẹ́gẹ̀	1
ṣọ̀tẹ̀lẹ̀	1
timótéù	1
pilẹ̀	1
máháláléélì	1
lẹ́san	1
jóṣíáyà	1
ńibẹ̀	1
iṣẹ́kiṣẹ́	1
ìjáfara	1
alimoni-díbílátamù	1
lèmí	1
ṣálómè	1
olùrànlọ́wọ́ọ	1
ṣẹ̀dá	1
lódindi	1
fílétù	1
táríṣísì	1
jáṣóbéà	1
odù	1
jóṣuà	1
díbílátaímù	1
móábì	1
láìgbà	1
ẹgbẹẹ́dọ́gbọ̀n	1
pípo	1
amoye	1
kọ́ríńtí	1
sẹ́yín	1
nátanáẹ́lì	1
lére	1
bayé	1
ṣùsánà	1
tìkálárami	1
oriri	1
ìdámẹ̀wàá	1
ọgbọ̀n-lé-nírinwó	1
mèsáyà	1
jíjí	1
ṣánì	1
béhì-péórì	1
àyíkáa	1
àmìpọ̀	1
ìṣáajú	1
béńjámínì	1
gídáítì	1
ṣọ́bìrì	1
háréfù	1
ẹgbẹgbẹ̀wá	1
gígagíga	1
òkánkán	1
làra	1
ikuuku	1
àfagbárawọ̀	1
àìṣéédéé	1
ìsọ̀rọ̀-ẹni-lẹ́yìn	1
pédáṣúrì	1
àyíká-kẹ̀kẹ́	1
ṣórì	1
ìsùkan	1
mítírédátì	1
ẹgàn	1
ọlọ́wọ́	1
míkàẹ́lì	1
ìjeri	1
ìṣáàjú	1
mítì	1
júbálì	1
béhámótì	1
wọnni	1
pútà	1
mídíanì	1
bẹ́nò	1
níbíṣánì	1
gburòó	1
ìṣọdahoro	1
tíná	1
ṣaláìní	1
édénì	1
sánmà	1
rákátì	1
ijòkòó	1
afọnfèrè	1
bésẹ́rìù	1
àìléérí	1
ásíkélónì	1
ìsògo	1
ẹ̀karùn-ún	1
ìdáàmú	1
ìrùkèrudò	1
ọ̀kànlénígba	1
dírúsílà	1
eliéhóémáì	1
àkọ́jù	1
ọgọ́jọ-ó-lé-méjì	1
gbée	1
gérútì	1
onísọ̀nà	1
pàmọ̀	1
fúnrará	1
kíósì	1
apòtí	1
aṣẹ	1
láìṣiyè	1
líkáóníà	1
ṣáta	1
ìdáhún	1
àtẹ̀yìn	1
pétúélì	1
ṣiyè	1
àìdára	1
sámà	1
hewú	1
àpósitélì	1
ìwà-tútù	1
jehóíákímù	1
ẹ̀ẹ́rún	1
àìlọ́lá	1
mẹ́tadínlógójì-ó-lé-irinwó	1
básébà	1
pásíhúrì	1
jémísì	1
lẹ́yọ	1
jóédì	1
àṣeyọri	1
kabísélì	1
ìbákasìẹ	1
aréópágù	1
egbèje	1
lásánlàsàn	1
kómi	1
régíónì	1
aláìtọ́jú	1
lohun	1
ẹlẹ́mìí-èṣù	1
itẹríbá	1
sọ́tọ	1
eléte	1
etígbọ̀ọ́	1
kúúsì	1
raù	1
tóhà	1
àìsiyèméjì	1
élísámù	1
lẹ̀jẹ́	1
ọkọ́-òkun	1
lọ́gbọọgba	1
lẹ́nubodè	1
ègún-gẹ́gẹ́	1
ọkùnrìn	1
ọmọdọ́mọ	1
ẹ̀keje	1
ẹlẹdẹ́	1
mélíkísúà	1
lọ́sọ́	1
òpòpò	1
ràkùnmí	1
àra	1
olókún	1
pálálì	1
érékì	1
tikararẹ́	1
gámáélì	1
hísíkíà	1
ágè	1
ẹ̀nu	1
tóládì	1
fíkólì	1
ìjọbaa	1
édíréì	1
gédalíàh	1
únì	1
mádáì	1
sárésà	1
bétí-péórì	1
méṣóbábù	1
kabiseélì	1
dójúti	1
ọmọọ̀dọ̀	1
rehóbù	1
ìféfé	1
náhárì	1
ahọ́nkáhọ́n	1
niti	1
ìtùnnú	1
méjìlélógun	1
ṣàìgbọ́ràn	1
áḿfípólì	1
ìpayà-ẹ̀rù	1
gómínà	1
orò	1
ìmúdàgbà	1
olóògùn	1
lónìí-ín	1
lere	1
hùráyà	1
àìṣimi	1
ìrúkèrúdo	1
kítadélì	1
gbóríyìn	1
kóháhítì	1
jéríhámù	1
pásídámímù	1
kamẹ́lì	1
sórin	1
ọ̀gbẹ́	1
gádárénésì	1
òwúrọ́	1
àkọlà	1
olùbádámọ̀ràwà	1
ṣífónì	1
tòun-tẹ̀jẹ̀	1
àpabọ	1
ṣamáríà—	1
ṣémérì	1
súríélì	1
abeli-mísíráímù	1
bẹ̀wò	1
háyà	1
jọ́rdánì	1
ìgbàdégbà	1
áṣíríélì	1
ẹlẹ́kọ̀ọ́	1
oniṣòwò	1
gàmálíèlì	1
ásérè	1
nẹ́hálólì	1
won	1
ánáhárátì	1
lóòótọ	1
ítílà	1
kínẹ́rétì	1
àṣẹ́ku	1
ásíkélénì	1
gidigi	1
béṣékì	1
sítímù	1
onínúkan	1
òorùn	1
ákírábímù	1
temánì	1
l'èmi	1
ẹ̀kárùnún	1
onídan	1
ọlọ́ṣọ̀ọ́	1
ẹlẹ́ríì	1
jehóaṣì	1
áṣérótù	1
ẹgbé	1
ṣáfámù	1
sámótírakíà	1
òkúta-akọ	1
rírọ	1
àléébù	1
ọ̀lá	1
résénì	1
gbalé	1
nipaṣẹ̀	1
mááséíyà	1
dágbéré	1
àsàyàn	1
ìbù	1
ọ̀pọlọ́pọ̀	1
ọ̀mọ̀ran	1
súsáni	1
ìdógò	1
ẹni-ò-tòsì	1
orílẹ́-èdè	1
lẹ̀dí	1
ṣépátíà	1
ewurẹ	1
ṣéórímù	1
ologun	1
gbíngbin	1
tétanáì	1
bédéíáyà	1
olúgbé	1
bétí-áránì	1
kẹrìndínlógójì	1
àádọ́rin-lé-méje	1
mi—	1
ìlépa-ara	1
sópin	1
iṣánṣà	1
bákíbúkáyà	1
ipadó	1
wọra	1
lódábárì	1
káfítórì	1
ológún	1
ìlètò	1
míkáyàh	1
tilẹ̀kùn	1
mídíà	1
gúnte	1
kọmí	1
ṣeméṣì	1
owa	1
elése	1
lònìí	1
ísíkẹ́lì	1
tímúnà	1
làdí	1
jónirun	1
yóògbé	1
ẹ̀kán-omi	1
tobi-àdóníjà	1
lọ́ṣẹ́	1
íbárì	1
kórísì	1
négálì	1
àsálẹ̀	1
ṣébéónì	1
laini	1
siírì	1
àwòjìjì	1
ésítémò	1
pakó	1
aláìwà	1
sénà	1
àpòtí	1
okùn-ọṣán	1
rékà	1
ésíónì-gébérì	1
tẹ̀jẹ̀	1
alágẹmọ	1
élíṣíbù	1
ẹ̀ẹ́dẹ́gbẹ̀rún-ọdún-ó-lé-márùn-ún	1
hárétì	1
ẹ̀kéje	1
áhínónì	1
ìdojúkojú	1
kéṣédì	1
élíábìlì	1
ṣámírù	1
nígbà-kí-ìgbà	1
ígéálì	1
márùn-dín-láàádọ́ta	1
átalíà	1
ijáde	1
ìdúrólé	1
ẹlẹ́nu	1
àádọ́tàdínlẹ́gbẹ̀ta	1
tẹnibọmi	1
mígídálì-élì	1
afinisòfò	1
ìsòro	1
aṣàyàn	1
sàtakò	1
tọ́nisọ́nà	1
ìdìgbòlù	1
ìpanilára	1
yanran	1
gábásì	1
ọ̀rọ̀kọ́rọ̀	1
ìtilẹ̀	1
ogun—ṣùgbọ́n	1
àkìmọ́lẹ̀	1
ìkùnà	1
ìmukúrò	1
ọ́nà	1
pọ́tíférà	1
kejìla	1
èkè	1
àkókó	1
móésélémíà	1
ọjọ́mọ́kànlélógún	1
ẹgbẹ̀rún-ẹgbẹ̀rún	1
lóhùn-rara	1
fií	1
sita	1
àjọsọ	1
hébúrónì-ṣéṣáyì	1
ẹ̀ṣan	1
ìfowó	1
ọgbà-igi	1
ẹni-ijọ́sìn-sí	1
àpànìyàn	1
aláìlẹ́mìí	1
hákílà	1
sọrọ̀	1
ẹ̀fẹ̀	1
ásíẹ́rì	1
énósì	1
nítrorí	1
ìbúrà	1
òmíran	1
àìlábàwọ́n	1
kénání	1
kíríháráṣétì	1
arabínrin	1
láìdíyelé	1
àgbésọ-sókè	1
nétayà	1
ìtutọ́	1
ìkuukù	1
játiníẹ́lì	1
élásà	1
élihù	1
élótì	1
obedi-edomu	1
ìsákúrò	1
amúbí-iná	1
òtítọ̀	1
nátà	1
sọ̀rọ	1
ìlérí—	1
gàn-án	1
nebukadinṣárì	1
séfárádì	1
sésákì	1
ńfi	1
ìtùra	1
jókò	1
ìran-ìran	1
élíónáì	1
ábítúbù	1
jìjọ	1
mátítaníáyà	1
tilẹ	1
pańṣágà	1
ìsáá	1
ọ̀kọ́ọ́kan	1
àdá	1
tàgbòkùn	1
ẹ̀yinná	1
ẹ̀bún	1
ìsísílẹ̀	1
bímíhátì	1
bẹ́tì-ánátì	1
jeremélì	1
élieásárì	1
póríkíúsì	1
gáṣómì	1
àìlófin	1
òrìṣà-ìdílé	1
ọkùnn	1
ẹgbẹ̀ẹ́dogun	1
joiaribù	1
ranṣẹ́	1
fọ́nkálẹ̀	1
niẹ̀kún	1
kẹ̀wàá	1
oke-ńlá	1
ojusajú	1
oníyọnu	1
ọlọ́dùn	1
gunni	1
ìrìnkirì	1
ósíà	1
òórún	1
néhásì	1
láìdá	1
ìràńṣẹ́	1
fù	1
òfófó	1
tẹ́riba	1
móríà	1
léọ̀ọ́dúnrún	1
búbúru	1
tẹ́lì-mẹ́là	1
merà	1
ṣòfófó	1
ogbologbo	1
háṣábíáhì	1
ọ̀dọ́-agùtàn	1
lójúmi	1
ìlèkùn	1
élíeṣérì	1
jókoó	1
etíkun	1
kíyésì	1
júlà	1
dọ̀tí	1
aláìní-baba	1
fọ́fọ́ọ́fọ́	1
áyésérì	1
ẹnu-ọmú	1
áníṣè	1
àtẹ̀wọ̀n	1
éúbúlù	1
láìṣọ̀ta	1
wonisàn	1
kelẹ́bù	1
ìdájìn	1
bẹ́ńbẹ́lú	1
ìjejìlá	1
ṣẹ̀ńtímítà	1
ẹ́rì	1
gásámù	1
ítina	1
bírì	1
àwókù	1
mẹ́talélọ́gọ́rin	1
ímúra	1
aṣalẹ̀	1
ọ̀dọ̀mọdé	1
kìn-ìn-ní	1
fọwọ́kan	1
ṣófáhì	1
ṣamáría	1
tímímù	1
òròwúrọ̀	1
jósébù-básébè	1
òréré	1
rẹ̀—ǹjẹ́	1
ṣámgárì	1
ihòòhò	1
kádímélì	1
gígún	1
ìfẹsẹ̀múlẹ̀	1
ìyangàn	1
bááṣébà	1
hámoníà	1
tìmí	1
nóàh	1
ètúfù	1
báríhúmítì	1
oluranlọ́wọ́	1
ìríri	1
gámù	1
ìfọnmú	1
tàbérà	1
ìyinrere	1
kọ́kọ̀	1
bẹti-pélétì	1
síbínà	1
fojúù	1
ìdáni-lágara	1
wàyìí	1
gíbátónì	1
sẹ́jú	1
kíríátì-sánà	1
sàìṣàn	1
ṣíṣòfo	1
ìbááka	1
ìṣọ̀tá	1
ìwọ́jọ	1
ikúkíkú	1
ìjẹ̀rìí	1
ẹba	1
ṣáráímù	1
èéha	1
láí	1
ẹ̀tàhóró	1
èdè—géṣémù	1
háápù	1
ìyàwọ	1
ibìkejì	1
ṣémáíáyà	1
ìwọ̀nwọ̀n-igi	1
mááséà	1
jésíháì	1
àtubọ̀tán	1
hisopu	1
agbemi	1
nikẹyìn	1
kénitì	1
ìdọdẹ	1
ṣédékíáyà	1
nigba	1
kárímẹ́lì	1
táni	1
jìnmí	1
jéfúnénì	1
ṣébéáníá	1
gọ́ọ́jì	1
rẹrẹẹrẹ	1
rafaímù	1
ìpáàrà	1
jáfáfá	1
hásásónì	1
yajú	1
ṣédékíàyà	1
ráfínì	1
kòha	1
àtijẹ	1
àìléera	1
míkíà	1
áńbọ̀ńtórí	1
pàápá	1
élínátanì	1
àgọ̀	1
mánáhítì	1
mánáénì	1
íyímù	1
rámámútì	1
ìgbọ́wọ́sókè	1
pírámù	1
áṣídódì	1
àwẹ̀	1
ayàwòrán	1
sélíáyà	1
ìrúnu	1
fágbà	1
níṣẹ́jú	1
ọlọ́pọlọ	1
ẹgbààjì	1
sinà	1
wugbọ́	1
ǹṣó	1
paṣẹ̀	1
rẹ́rìn	1
kéreré	1
ámíhúdù	1
lálàá	1
sáánánì	1
jékámíà	1
kiyesii	1
láìbí	1
ìtọjú	1
rànlọ́wọ́	1
páṣéà	1
gbígbẹ̀	1
olówó-iyebiye	1
ẹ̀bátí	1
yángá	1
dáláre	1
árabù	1
árísítaríkù	1
adúró	1
ońṣẹ́	1
tẹ́ńpílì	1
ọdámàlúù	1
ásáíáhì	1
sàṣọtẹ́lẹ̀	1
ọ̀rọọrún	1
háúránù	1
hétílónì	1
rára	1
ẹgbẹ̀ríndínlẹ́gbàárin-ó-dín	1
míńtì	1
sunmọ́	1
rélì	1
ẹṣe	1
ṣẹrú	1
apolóníà	1
árísítákù	1
afaramọ́	1
balì	1
hélámì	1
ìyàwóo	1
olúkọni	1
gbígbéra	1
kítírónì	1
ádíríà	1
bétà	1
àjùmọ̀jogún	1
tẹ̀wọ́n	1
lódì	1
ìyọ	1
pẹ̀yindà	1
onímọ̀ràn	1
alárankàn	1
tá	1
aléjò	1
lodi	1
gba-n-gba	1
mínnítì	1
eléèérìí	1
ìlọ́lọ́rùn-pa	1
olùgbà	1
kiloe	1
mẹ́jẹ̀èjì	1
sọ̀rọ̀òdì	1
ìpàde	1
fìrìgbọ̀n	1
ìgò-ọtí	1
ìpilẹ̀sẹ̀	1
tẹ́lì-hásíhà	1
nípasẹ	1
kúrókúsì	1
sọmọ	1
béṣáyì	1
sẹ̀hín	1
àwọrán	1
pítónì	1
késúlótì	1
étanímù	1
jíkífà	1
ṣesibásásárì	1
aláǹgbá	1
orúkún	1
èkùlù	1
nìsisin	1
ṣẹ́jú	1
ìránṣẹ́ẹ̀	1
mélòókán	1
ṣẹ́ṣáì-áhímánì	1
ìkọ́lé	1
ìkáwó	1
agẹṣin	1
ẹni-hádà	1
ṣàìbọ̀wọ̀	1
yakin	1
mẹ́rìndínlọ́gbọ̀n-ó-lé-egbéje	1
jébérékíà	1
góímù	1
oríyìn	1
ìṣọtẹ́lẹ̀	1
tíríṣà	1
ṣíṣẹ	1
tírà	1
àwọ̀-ara	1
lẹ́ṣẹ̀kan	1
ṣìṣe	1
áhérì	1
éífírónì	1
soke	1
ṣámírì	1
úkálì	1
mẹ́fàmẹ́fà	1
ẹgbàágbèje	1
ohukóhun	1
sóbákì	1
àìlábùkù	1
áńtírípátírì	1
ṣúnì	1
bẹti-ṣánì	1
ìréde-òru	1
ẹlẹwọ̀n	1
éṣébánì	1
áríè	1
jini	1
mígírónì	1
àwátì	1
tóótó	1
ṣéfónì	1
irúgbà	1
bátólómíù	1
neelamaiti	1
árámánì	1
ibi-gíga	1
ọ̀rọ̀-ẹ̀yìn	1
ìtàbùkù	1
ìṣọ́-òru	1
aṣanáyà	1
àlèjò	1
olúgbála	1
àwòkọ́se	1
dígi	1
láìṣẹ́ku	1
pókérì-háṣébáímì	1
ọlorún	1
otíníẹ́lì	1
ẹ̀mú	1
alárekérekè	1
powó	1
dáríjín	1
tiro	1
jẹ́un	1
kéékèèké	1
bimọ	1
ìrọ̀lẹ̀	1
létíi	1
kíléópà	1
atẹ̀lé	1
ìsọ̀tẹ̀	1
itọ	1
àgàntàn	1
batì	1
jòkóó	1
ṣébúlunì	1
múnúmúnú	1
jẹ̀rí	1
daráyá	1
nígbàwo	1
ọjọ́ọ	1
kọ́ọ̀kan	1
oore-ọfẹ	1
tapásì	1
ìpòòyì	1
jábéṣì-gíléádì	1
wólù	1
èrùpẹ	1
ojúsáájú	1
wọ́n—kì	1
sọ̀tẹ̀lẹ	1
sọ̀tẹ́lẹ̀	1
míkímétatì	1
túnṣe	1
háṣábínéáyà	1
párifáímù	1
mẹ́tadínlógún-ó-lé-egbéje	1
rísíkítaímù	1
jíjòrò	1
sedékíà	1
kélúbù	1
fífàyọ	1
ilẹkùn	1
ọ́dọ̀	1
élísáfì	1
ọbadíàh	1
lákẹ̀ẹ́jù	1
ọmọ-ọ̀dọ	1
ìròkúrò	1
lọ́ọ̀tọ́	1
èṣìsì	1
abájọ	1
márùndínlọ́gbọ̀n	1
irá	1
hasari-ádárò	1
múwa	1
ìrúnnú	1
nísínsínyìí	1
ṣùgbọ́nn	1
lójìjì	1
mị̀íràn	1
lójúkán	1
osì	1
fọhún	1
jan	1
lọdọ́ọ̀dún	1
sinmí	1
tàlítà	1
ṣánmọ̀	1
ohun—gbogbo	1
ṣíṣọ̀fọ̀	1
lódidi	1
élíámù	1
ìnàngà	1
kóìríra	1
sélélípónì	1
ayérayè	1
hágábì	1
tákàdá	1
nisinsinyìí	1
tàjẹ̀sílẹ̀	1
ráákà	1
aláṣọtẹ́lẹ̀	1
níipaṣẹ̀	1
ọ̀tàdínlẹ́gbẹ̀rin-ó-dín	1
yèrèpè	1
dáríkónì	1
roṣi	1
ìlà-oòrun	1
lùúlùú	1
tannijẹ	1
mẹ́wẹ̀ẹ̀wàá	1
sámáyà	1
élíéli	1
béti	1
fìyẹ́	1
ṣímà	1
ewurẹ́	1
àádọ́ta-lé-ní-irínwó	1
róyìn	1
ṣàáánú	1
àìjẹ	1
íwá	1
ẹrù-ọkọ̀	1
mírímà	1
fifun	1
sogo	1
sédúrì	1
láìyẹsẹ̀	1
páróṣì	1
otútù	1
tíríà	1
gbéró	1
músíhì	1
agbá	1
òtitọ́	1
méjìdínlọ́gọ̀rún-ó-lé-ẹgbẹ̀jọ	1
ìléwu	1
ṣedúérì	1
ìgbàani	1
dàamú	1
ṣífílánì	1
náà-àwọn	1
ṣégeṣège	1
ẹgbàámẹ́ẹ̀dógún	1
lilépa	1
jébíélì	1
jókítẹ́lì	1
bẹti-ánótì	1
nítaímù	1
gbọ̀ngán-ídájọ́	1
isinsínyìí	1
élíátà	1
sọ̀dọ̀	1
ve	1
láàsí	1
sénárì	1
mẹ́san	1
áróà	1
bélíàlì	1
ìrọ̀ra	1
hananiáyà	1
fowó	1
kesaríà-fílípì	1
jésúà	1
ènìyàn-ohunkóhun	1
pólúkísù	1
lílọ́ra	1
ọ̀dọ̀mọkùnrin	1
jeríkò	1
ọ̀pọ́lọpọ̀	1
paḿfílíà	1
takété	1
ẹgbẹgbẹrun	1
láiyẹsẹ̀	1
jehósáfátì	1
bàà	1
níṣinsìn	1
àgbékọ́	1
olukuluku	1
ádóráímù	1
dunjúdunjú	1
olúkúlukù	1
búrà	1
lojúbọ	1
jérohámù	1
akọgun	1
ẹtan	1
lọ́yẹ	1
ìbẹ̀rẹ̀pẹ̀pẹ̀	1
lẹṣẹkẹṣẹ	1
láì-ní-ìdí	1
kee	1
gírì	1
bọ́jú	1
súbù	1
ìjákulẹ̀	1
wíwọ́n	1
lẹ̀ẹ́kan	1
kígbé	1
ibùdúró	1
pàda	1
dàànu	1
ṣédà	1
àyá	1
áíjálónìd	1
béúlà	1
ísákàrì	1
ámì	1
jéṣérẹ́lì	1
rúbọ̀	1
ṣéráyà	1
jehóiakínì	1
owó-ọ̀yà	1
ìtafà	1
tẹnu	1
éléásári	1
refáélì	1
jánímù	1
fálítíélì	1
mísípa	1
ògèdèǹgbé	1
ogóje	1
hérọ́díà	1
jónátanìf	1
jédútùnì	1
lọmọ	1
merodákì	1
ọkán	1
aláìnìyín	1
kákò	1
sóke	1
kárítanì	1
èrù	1
wòbìà	1
séfámù	1
àgbédúró	1
eni-ọlá	1
àtipé	1
ìṣáaju	1
kòńgẹ́	1
gíṣípà	1
fetísilẹ̀	1
íṣípánì	1
isan	1
ipọn	1
tíránákà	1
usì	1
fẹ́—àwọn	1
ìdájọ	1
ìkáànú	1
séwu	1
gísónítì	1
réfájà	1
aláìlèfẹnusọ	1
mátírì	1
mẹ́tẹ̀èta	1
ani	1
pọju	1
ramati-léhì	1
ìfófòó	1
kórìra	1
oniṣẹ́-ọnà	1
ìtẹ́lẹ̀dì	1
húrámí-bì	1
ífíta-élì	1
òwú-àtùpà	1
ìjàngbọ̀n	1
ìlóyún	1
óríónù	1
ṣẹ̀rù	1
afọ́nnu	1
kristì	1
élisáfánì	1
náfátalì	1
ṣúfúrù	1
tẹríi	1
isọtẹ́lẹ̀	1
ijẹkújẹ	1
ìkérara	1
jérúbáálì	1
agun-kẹ̀kẹ́-ogun	1
kúndùn	1
meromù	1
fìdíi	1
igbàlà	1
sìgàsìgà	1
míríámà	1
ìrẹ̀tẹ̀	1
ṣémíráhì	1
lọjọ́	1
rawọn	1
kíyèṣára	1
jáháṣíè	1
háṣíbù	1
sódókítì	1
sétí	1
ákísáfù	1
sìírì	1
árífádì	1
làmá	1
ẹ́kísódù	1
ṣénásárì	1
itara	1
lọ́gbà	1
aláwọ́	1
pàlà	1
óríónì	1
jókó	1
irínwó-ó-lé-ọgbọ̀n	1
kéṣáríà	1
béné-bérákì	1
ìfarabalẹ̀	1
málìkíṣúà	1
joṣẹ́fù	1
ìdẹ̀wò	1
ìtèbọmi	1
niwọ̀nyí	1
igbala	1
ìrònú-pìwàdà	1
ìpẹ̀	1
fáráhàn	1
íṣíbà	1
bákíbákárì	1
pajẹ	1
onítùnú	1
tinú-mi-ni-n	1
ọmọ-àná	1
ìfọ̀kansọ́nà	1
hárà	1
áṣírìu	1
ìṣojú	1
ọ́págun	1
siṣe	1
pòrúúru	1
íse	1
ìṣìṣe	1
gíréèpù	1
ǹkankan	1
jádúà	1
parisánídátà	1
éútíkù	1
àrọ̀kúrò	1
ẹ̀yín-iná	1
kẹrìndínlọ́gbọ̀n	1
ṣoúnjẹ	1
ó-dín-méje	1
onísùmọ̀mí	1
fẹ́tísílẹ̀	1
ìdánilẹ́jọ́	1
táràrà	1
160	1
kọ́rọ́	1
épíkúrè	1
jùsílẹ̀	1
níhínìnyìí	1
hésórónì	1
méfátù	1
ṣáláfì	1
ań	1
lẹ́ẹ̀kọ̀ọ́kan	1
ẹ́sirà	1
ìtẹ́ríba	1
onírẹ̀lè	1
mígídò	1
àwòtan	1
èlùbọ́	1
ṣebaníà	1
kóre	1
imí-òórùn	1
àtúnse	1
ajádìí	1
nebusarádánì	1
díyàjẹ	1
ébíásáfì	1
lọṣíwájú	1
dẹ́tẹ̀	1
náfitanì	1
jádónì	1
ogun-ó-lugba-ó-din	1
niwọ́n	1
ìjárá	1
pàtọ́	1
kínbálì	1
ọkọ̀-ojúomi	1
ẹ́rìndínlógún-ó-lé-igba	1
lagbà	1
ìmọ́kànle	1
yúṣíélì	1
petaiayọ̀	1
fọnfọnfọn	1
àpádì	1
àìṣègbè	1
baa-ṣébà	1
ṣíṣùn	1
dòkú	1
lẹ́ẹkan	1
síyè	1
olu	1
ṣelẹ̀	1
àwòjíji	1
ẹni-búburú	1
àwíyé	1
ẹlẹ́ẹ̀kẹjì	1
jásílíbù	1
gáíúṣì	1
gíréépù	1
dógò	1
emeki-késísì	1
kóni	1
ìrẹ̀	1
ìfiṣe	1
epáfíródítù	1
àsẹ́ku	1
ìskáríọ́tù	1
hótamì	1
iye-àbárímù	1
jóṣúa	1
ẹgbàá-ó-lé-àádọ́ta-lé-lẹ́gbẹ̀jọ	1
ẹgbàáfà	1
ọmọẹlẹ́ẹ̀kejì	1
yọra	1
fúrúgìn	1
awoṣẹ́	1
lọdọ̀	1
béṣérì	1
olúrẹ́run	1
rírántí	1
ìṣíwájú	1
l'ọ́kàn	1
máháníámù	1
gbara	1
bamtísì	1
bíbéèrè	1
elòmíràn	1
tuurutu	1
úsíáhì	1
ẹgbàámẹ́rìndínlógún	1
píngun	1
ẹgbàáárún	1
pagbo	1
pomigiranati	1
àfẹ́yíká	1
ẹran-ọdẹ	1
láọ	1
idè	1
jérélì	1
níkódémù	1
démétírósì	1
fáfá	1
ṣétúrì	1
náà—papọ̀	1
pìrìsílà	1
onígbésè	1
pípamọ́	1
niṣáájú	1
òjìlélúgba-ó-lé-márùn-ún	1
ìwólulẹ̀	1
báálímu	1
alámọ̀	1
ọmọbinrin	1
aláìsẹ̀	1
ìpòrúurù	1
ìṣàlẹ́	1
gbera	1
obìnrín	1
íbúra	1
áíyátì	1
ṣélófẹ́hádì	1
héfisíbà	1
ọ̀rọ̀-kẹ́lẹ́-ba-tẹni-jẹ́	1
ẹlẹ́kẹrin	1
ásígádì	1
háṣámù	1
kúrújù	1
sánwó	1
síbékáì	1
ẹnìkọ̀ọkan	1
olùbásiṣẹ́	1
àkìtàn	1
sáúlù	1
ọjọjọ́	1
pópílárì	1
olórin	1
àti-gbà-dé-gbà	1
ṣààfààní	1
dàhún	1
mínítì	1
ṣáwọn	1
lebo-hámátì	1
gbọn-ingbọn-in	1
san-an	1
ṣagbára	1
ẹgbàá-mọ̀kànlá-lé-ẹgbẹ̀rún	1
yíyè	1
marùndínlógójì	1
ṣékè	1
ìdí-ewé	1
òjìá	1
hésímónì	1
ọmọ-mààlu	1
júsù	1
pòùngbẹ	1
àìlópin	1
bárísíláì	1
ẹgbàfà	1
ọ̀pá-ìsàkóso	1
sẹ́kẹ́lì	1
jéù	1
háì	1
àpò-ọfà	1
ọmọ-bìnrin	1
àyààfi	1
mi-ìwọ	1
sélísà	1
ìléwọ́	1
ṣárárì	1
ṣípírẹ́ṣì	1
jérémáíà	1
ìjí	1
ṣénírì	1
dẹ́kún	1
t'òru	1
kórájọ	1
ìpo-fúláwà	1
òrukàn	1
jóko	1
bẹti-sésínì	1
bẹti-áfélì	1
lefì	1
àtẹjúmọ́	1
ọ̀nì	1
ṣọ́bà	1
mógídò	1
hasurímù	1
ráhámù	1
ìpanìyàn	1
panilára	1
kísílónì	1
eso	1
hároṣeti-hágóyímù	1
sírákúsì	1
pami	1
johóíadà	1
líbinà	1
gbẹ́bẹ̀	1
